feature	length
gene	9034
gene	8921
gene	72
gene	17374
gene	384459
gene	187794
gene	500
gene	280389
gene	19226
gene	28535
gene	58517
gene	12830
gene	278601
gene	6002
gene	159722
gene	79349
gene	63587
gene	1846
gene	35755
gene	16270
gene	90968
gene	20347
gene	32503
gene	118017
gene	29904
gene	77743
gene	43134
gene	321700
gene	1534
gene	58378
gene	100795
gene	3771
gene	48537
gene	91633
gene	205492
gene	2250
gene	33208
gene	113739
gene	47300
gene	93368
gene	1706
gene	178073
gene	1673
gene	7641
gene	16335
gene	72
gene	83312
gene	77624
gene	16991
gene	12585
gene	130071
gene	45154
gene	70769
gene	6308
gene	26173
gene	2225
gene	75897
gene	253575
gene	8023
gene	28084
gene	122384
gene	146570
gene	124555
gene	135642
gene	120245
gene	9998
gene	33501
gene	2420
gene	51657
gene	6632
gene	578650
gene	3972
gene	13349
gene	4213
gene	195478
gene	18158
gene	137680
gene	2729
gene	76657
gene	4960
gene	76
gene	128
gene	2753
gene	11239
gene	9588
gene	91277
gene	32604
gene	1509
gene	5820
gene	5661
gene	90145
gene	117574
gene	136905
gene	11593
gene	20355
gene	298049
gene	51527
gene	2786
gene	75902
gene	60275
gene	71
gene	4717
gene	8864
gene	52214
gene	25994
gene	72
gene	73
gene	10816
gene	25409
gene	16027
gene	80540
gene	32128
gene	140985
gene	3238
gene	12536
gene	317092
gene	3868
gene	89286
gene	17481
gene	32445
gene	134841
gene	260956
gene	7459
gene	64359
gene	492594
gene	72
gene	17595
gene	86597
gene	837732
gene	3284
gene	334135
gene	4930
gene	35253
gene	21959
gene	29099
gene	35564
gene	6334
gene	62306
gene	49910
gene	21177
gene	63084
gene	9013
gene	50106
gene	134084
gene	23184
gene	212274
gene	95338
gene	18075
gene	31896
gene	21042
gene	202106
gene	102917
gene	85817
gene	11859
gene	30620
gene	21646
gene	54747
gene	25188
gene	33741
gene	7768
gene	26493
gene	25300
gene	33056
gene	43094
gene	7132
gene	70451
gene	605
gene	32890
gene	42368
gene	105128
gene	1181
gene	78103
gene	24829
gene	79190
gene	6746
gene	32575
gene	45325
gene	8733
gene	65855
gene	68742
gene	60101
gene	8990
gene	7816
gene	9186
gene	78317
gene	17994
gene	6273
gene	50706
gene	98369
gene	109589
gene	25500
gene	14007
gene	4626
gene	202123
gene	589
gene	10266
gene	64507
gene	30153
gene	93715
gene	167655
gene	6796
gene	2471
gene	24002
gene	20777
gene	1860
gene	41971
gene	1364
gene	51819
gene	25010
gene	256771
gene	49774
gene	49774
gene	8431
gene	39604
gene	42464
gene	55219
gene	68240
gene	965
gene	47483
gene	50097
gene	23332
gene	4255
gene	5487
gene	131
gene	131
gene	134359
gene	10815
gene	1391
gene	34804
gene	30928
gene	134841
gene	12867
gene	114739
gene	13058
gene	78992
gene	10877
gene	22567
gene	11462
gene	509127
gene	50411
gene	81270
gene	6165
gene	8965
gene	23315
gene	67508
gene	265061
gene	16986
gene	283127
gene	3561
gene	5286
gene	33727
gene	110610
gene	20396
gene	45582
gene	145309
gene	50077
gene	15873
gene	4566
gene	32008
gene	5058
gene	837
gene	103342
gene	528347
gene	301132
gene	19977
gene	5909
gene	869246
gene	755
gene	435936
gene	463698
gene	14840
gene	45313
gene	72
gene	32828
gene	165246
gene	66203
gene	21573
gene	12572
gene	361956
gene	154343
gene	102
gene	25974
gene	64645
gene	182903
gene	81917
gene	4773
gene	14771
gene	11068
gene	16468
gene	37986
gene	418761
gene	119534
gene	63817
gene	23220
gene	2111
gene	32594
gene	113201
gene	66195
gene	53197
gene	1786
gene	7113
gene	5747
gene	4462
gene	120
gene	6630
gene	2839
gene	19491
gene	5638
gene	544602
gene	1142846
gene	27063
gene	72
gene	33235
gene	31413
gene	29297
gene	16989
gene	209370
gene	104962
gene	82632
gene	66622
gene	295312
gene	535219
gene	180550
gene	35374
gene	80580
gene	328212
gene	123499
gene	43120
gene	322328
gene	11434
gene	162702
gene	5736
gene	14970
gene	7349
gene	63437
gene	216817
gene	3824
gene	8204
gene	1841
gene	4468
gene	391899
gene	38514
gene	2983
gene	61374
gene	3063
gene	18489
gene	343995
gene	246025
gene	618195
gene	80575
gene	62795
gene	4310
gene	10658
gene	14834
gene	25282
gene	37821
gene	6954
gene	16789
gene	40744
gene	50582
gene	11234
gene	8414
gene	778157
gene	8856
gene	17379
gene	36212
gene	577171
gene	31656
gene	208691
gene	246017
gene	46833
gene	75174
gene	71
gene	67338
gene	13697
gene	51784
gene	3864
gene	188443
gene	2121
gene	29916
gene	118214
gene	214060
gene	253396
gene	1530
gene	13901
gene	21017
gene	13001
gene	26203
gene	81299
gene	31893
gene	9243
gene	53136
gene	51162
gene	57856
gene	72291
gene	110885
gene	4032
gene	9558
gene	5715
gene	106525
gene	81041
gene	768
gene	254070
gene	12599
gene	65292
gene	49696
gene	17162
gene	8661
gene	7442
gene	3155
gene	50865
gene	387312
gene	122886
gene	70598
gene	66052
gene	127432
gene	48363
gene	5315
gene	19820
gene	246901
gene	129730
gene	97172
gene	41479
gene	147727
gene	62376
gene	20962
gene	1167
gene	61010
gene	7766
gene	4358
gene	12464
gene	46486
gene	17135
gene	2455
gene	5953
gene	5779
gene	40785
gene	12858
gene	35374
gene	56856
gene	26602
gene	782
gene	44648
gene	43575
gene	24464
gene	32206
gene	80434
gene	19626
gene	245514
gene	41831
gene	22953
gene	29972
gene	113
gene	22154
gene	76111
gene	6451
gene	87407
gene	16247
gene	1891
gene	422
gene	5742
gene	28025
gene	47456
gene	11587
gene	471483
gene	93319
gene	71489
gene	10062
gene	7525
gene	11401
gene	5480
gene	2451
gene	4504
gene	2971
gene	80565
gene	59936
gene	139229
gene	9835
gene	13071
gene	193637
gene	9185
gene	19905
gene	6250
gene	176057
gene	106489
gene	60596
gene	91385
gene	147734
gene	150572
gene	83571
gene	31686
gene	229376
gene	283637
gene	16594
gene	200745
gene	17717
gene	21391
gene	135929
gene	9551
gene	8486
gene	49481
gene	26887
gene	121857
gene	29346
gene	87790
gene	22570
gene	26811
gene	54323
gene	115
gene	14418
gene	148310
gene	88936
gene	12256
gene	49958
gene	24600
gene	30525
gene	33789
gene	5092
gene	57642
gene	42912
gene	52481
gene	17434
gene	12224
gene	13634
gene	226813
gene	79161
gene	23728
gene	34689
gene	27486
gene	31513
gene	38218
gene	26715
gene	51365
gene	35443
gene	122272
gene	5281
gene	1715
gene	19396
gene	246395
gene	134476
gene	175020
gene	13362
gene	46591
gene	2478
gene	173101
gene	2812
gene	249301
gene	33741
gene	186974
gene	638
gene	641
gene	683
gene	168002
gene	51914
gene	319018
gene	255965
gene	5194
gene	5342
gene	39319
gene	437083
gene	8151
gene	41226
gene	15647
gene	9274
gene	2950
gene	8344
gene	2262
gene	28614
gene	8096
gene	5674
gene	18528
gene	113621
gene	69952
gene	21872
gene	19485
gene	12337
gene	62915
gene	137284
gene	36272
gene	162952
gene	29027
gene	61967
gene	2402
gene	27718
gene	37167
gene	20095
gene	33311
gene	62201
gene	36508
gene	76951
gene	1313
gene	470
gene	26832
gene	37072
gene	34989
gene	142653
gene	2594
gene	2932
gene	35061
gene	2230
gene	59199
gene	14545
gene	147632
gene	35380
gene	333272
gene	34156
gene	4045
gene	68225
gene	125364
gene	214018
gene	22223
gene	72
gene	53548
gene	1844
gene	71584
gene	104891
gene	1140
gene	27995
gene	146918
gene	353337
gene	64652
gene	125911
gene	19024
gene	125933
gene	3459
gene	375171
gene	191
gene	2872
gene	54618
gene	47431
gene	77417
gene	135889
gene	47701
gene	18026
gene	37577
gene	3407
gene	80006
gene	29440
gene	54920
gene	1082
gene	19921
gene	28930
gene	37247
gene	90323
gene	44561
gene	348104
gene	133
gene	12055
gene	10063
gene	542304
gene	3520
gene	8013
gene	42472
gene	51559
gene	75633
gene	2074551
gene	32846
gene	642351
gene	44393
gene	8128
gene	47420
gene	24257
gene	32176
gene	17934
gene	6402
gene	162152
gene	69837
gene	114095
gene	3343
gene	38286
gene	8236
gene	192231
gene	4993
gene	3361
gene	7698
gene	11347
gene	147804
gene	8408
gene	195
gene	67010
gene	19158
gene	15058
gene	27767
gene	52092
gene	197601
gene	6770
gene	34193
gene	5590
gene	420769
gene	3865
gene	2799
gene	60268
gene	42293
gene	71251
gene	27779
gene	89766
gene	13634
gene	10243
gene	269019
gene	22880
gene	8683
gene	27708
gene	12117
gene	5940
gene	21398
gene	17610
gene	22458
gene	14165
gene	27984
gene	94137
gene	141289
gene	74009
gene	33632
gene	52114
gene	5756
gene	14123
gene	7928
gene	35941
gene	3005
gene	22165
gene	48721
gene	48194
gene	18220
gene	65082
gene	19879
gene	31620
gene	86874
gene	55773
gene	22369
gene	48228
gene	29498
gene	13652
gene	25083
gene	74109
gene	56862
gene	7063
gene	44713
gene	50109
gene	45226
gene	22730
gene	36350
gene	36274
gene	32372
gene	1758
gene	27798
gene	29372
gene	18155
gene	67754
gene	547632
gene	68644
gene	41108
gene	117
gene	24113
gene	48548
gene	22868
gene	10749
gene	9907
gene	112919
gene	22855
gene	17208
gene	205307
gene	45926
gene	192
gene	217575
gene	142542
gene	6272
gene	24169
gene	131438
gene	6816
gene	9199
gene	228430
gene	69067
gene	876
gene	29779
gene	58674
gene	54955
gene	7399
gene	85305
gene	6955
gene	5401
gene	13448
gene	6741
gene	28083
gene	42443
gene	207804
gene	51556
gene	70703
gene	2723
gene	8239
gene	20029
gene	784
gene	15117
gene	2566
gene	73632
gene	27322
gene	7499
gene	224323
gene	31300
gene	16341
gene	62272
gene	53949
gene	47997
gene	2826
gene	72
gene	4661
gene	24183
gene	40100
gene	39789
gene	27222
gene	36003
gene	71
gene	2359
gene	3124
gene	33572
gene	35043
gene	6961
gene	108231
gene	13356
gene	62596
gene	4745
gene	70624
gene	14616
gene	72
gene	9371
gene	87015
gene	75437
gene	8989
gene	248237
gene	751
gene	933
gene	239151
gene	43799
gene	78387
gene	16301
gene	23308
gene	6583
gene	44034
gene	11625
gene	7714
gene	69465
gene	12722
gene	41520
gene	8549
gene	95868
gene	300602
gene	39766
gene	7453
gene	62480
gene	26576
gene	71
gene	20285
gene	537307
gene	90910
gene	47058
gene	1614
gene	25455
gene	55338
gene	323994
gene	11059
gene	51375
gene	141441
gene	135119
gene	38242
gene	16176
gene	54010
gene	11759
gene	35112
gene	1526222
gene	8070
gene	1017152
gene	273618
gene	272553
gene	1856
gene	1031678
gene	38252
gene	8531
gene	16613
gene	15692
gene	187076
gene	22826
gene	12379
gene	7791
gene	12328
gene	22521
gene	1199
gene	24270
gene	10783
gene	73
gene	74837
gene	22593
gene	974
gene	93
gene	3611
gene	19207
gene	15556
gene	27828
gene	25024
gene	156085
gene	19473
gene	30370
gene	101581
gene	30985
gene	21740
gene	15705
gene	17666
gene	6667
gene	3556
gene	47323
gene	22722
gene	10826
gene	23030
gene	189251
gene	90795
gene	12842
gene	39002
gene	8161
gene	71
gene	71
gene	67084
gene	17934
gene	158405
gene	44886
gene	37508
gene	122570
gene	41702
gene	623866
gene	27945
gene	81299
gene	13276
gene	88664
gene	126
gene	300556
gene	13470
gene	58453
gene	6637
gene	21949
gene	51122
gene	20434
gene	19241
gene	14773
gene	16095
gene	26669
gene	48412
gene	11743
gene	16516
gene	3076
gene	106909
gene	28286
gene	41844
gene	116036
gene	15145
gene	96075
gene	34462
gene	42625
gene	18468
gene	45277
gene	10273
gene	33753
gene	64075
gene	18146
gene	40858
gene	39992
gene	72
gene	4891
gene	19653
gene	183562
gene	163
gene	191896
gene	159660
gene	47494
gene	466
gene	10189
gene	28382
gene	19860
gene	6204
gene	30760
gene	15389
gene	3730
gene	4627
gene	7408
gene	70516
gene	90326
gene	297608
gene	29783
gene	32390
gene	30582
gene	37800
gene	29529
gene	22787
gene	61440
gene	357917
gene	284575
gene	16400
gene	15845
gene	61047
gene	115771
gene	97692
gene	21204
gene	26487
gene	1379
